,x,y,label
74107,53.530206,-2.1562353,H5.0
74108,53.5298956,-2.1981959,H5.0
74109,53.5121451,-2.1635403,H5.0
74110,53.5256193,-2.1346155,H5.0
74111,53.5285307,-2.1308086,H5.0
74112,53.5165463,-2.1918454,H5.0
74113,53.5174507,-2.1475352,H5.0
74114,53.5167621,-2.1571547,H5.0
74115,53.5094149,-2.1973912,H5.0
74116,53.5272454,-2.1362234,H5.0
74117,53.5228001,-2.1749539,H5.0
74118,53.5193024,-2.1576546,H5.0
74119,53.514698,-2.1550584,H5.0
74120,53.5174804,-2.1363255,H5.0
74121,53.5164567,-2.1366284,H5.0
74122,53.5305219,-2.1305238,H5.0
74123,53.5301513,-2.1310918,H5.0
74124,53.5169763,-2.1377098,H5.0
74125,53.5265503,-2.1601303,H5.0
74126,53.5176774,-2.1613886,H5.0
74127,53.5156391,-2.1667207,H5.0
74128,53.5189827,-2.1427166,H5.0
74129,53.5098085,-2.1962904,H5.0
74130,53.535521,-2.1372994,H5.0
74131,53.5212099,-2.1482325,H5.0
74132,53.509627,-2.1984201,H5.0
74133,53.5101622,-2.1984343,H5.0
74134,53.5102581,-2.1980893,H5.0
74135,53.5104457,-2.1973643,H5.0
74136,53.5108374,-2.1959483,H5.0
74137,53.5095143,-2.197472,H5.0
74138,53.5226926,-2.154971,H5.0
74139,53.5212202,-2.1425307,H5.0
74140,53.5210875,-2.1592731,H5.0
74141,53.5194583,-2.1440999,H5.0
74142,53.5051505,-2.1630672,H5.0
74143,53.5309336,-2.1545189,H5.0
74144,53.510379,-2.1570055,H5.0
74145,53.5299684,-2.1559328,H5.0
74146,53.5107796,-2.1958933,H5.0
74147,53.5232642,-2.1548214,H5.0
74148,53.5242909,-2.1566064,H5.0
74149,53.5149402,-2.125848,H5.0
74150,53.5342935,-2.1318673,H5.0
74151,53.5085773,-2.1894306,H5.0
74152,53.5148339,-2.1411955,H5.0
74153,53.5044194,-2.1847231,H5.0
74154,53.5250593,-2.1469008,H5.0
74155,53.5086985,-2.1892697,H5.0
74156,53.5046546,-2.1847862,H5.0
74157,53.5078553,-2.1573276,H5.0
74158,53.5208091,-2.1479333,H5.0
74159,53.5264548,-2.1612277,H5.0
74160,53.5256001,-2.162295,H5.0
74161,53.5220115,-2.1515084,H5.0
74162,53.5217901,-2.1521617,H5.0
74163,53.5074843,-2.162359,H5.0
74164,53.5128469,-2.1992838,H5.0
74165,53.525517,-2.1475342,H5.0
74166,53.5259776,-2.1851075,H5.0
74167,53.5163472,-2.1599403,H5.0
74168,53.5177634,-2.1595162,H5.0
74169,53.5251038,-2.183112,H5.0
74170,53.5066127,-2.1553843,H5.0
74171,53.5065806,-2.1553613,H5.0
74172,53.5148102,-2.1651636,H5.0
74173,53.5118952,-2.1377938,H5.0
74174,53.5085823,-2.1568532,H5.0
74175,53.517685,-2.1721322,H5.0
74176,53.5117259,-2.1374142,H5.0
74177,53.5087736,-2.176725,H5.0
74178,53.5188096,-2.1285642,H5.0
74179,53.5159651,-2.1611476,H5.0
74180,53.5217338,-2.1790416,H5.0
74181,53.5118532,-2.1369446,H5.0
74182,53.5081051,-2.1814482,H5.0
74183,53.5263938,-2.1611159,H5.0
74184,53.5199609,-2.1567481,H5.0
74185,53.517336,-2.1603265,H5.0
74186,53.5074811,-2.1521737,H5.0
74187,53.5068923,-2.1513512,H5.0
74188,53.5207882,-2.1641928,H5.0
74189,53.5151392,-2.1624005,H5.0
74190,53.5188785,-2.1590848,H5.0
74191,53.5295592,-2.1956606,H5.0
74192,53.5160338,-2.1490148,H5.0
74193,53.5218035,-2.158359,H5.0
74194,53.5245339,-2.1751899,H5.0
74195,53.5196087,-2.1579324,H5.0
74196,53.5084884,-2.1797329,H5.0
74197,53.5205799,-2.1560963,H5.0
74198,53.5158375,-2.1607028,H5.0
74199,53.5294107,-2.1988631,H5.0
74200,53.5220928,-2.1645014,H5.0
74201,53.5253888,-2.1756358,H5.0
74202,53.52216,-2.1644489,H5.0
74203,53.5257328,-2.1764799,H5.0
74204,53.5256716,-2.1761183,H5.0
74205,53.5186054,-2.1891566,H5.0
74206,53.5191649,-2.1877223,H5.0
74207,53.5096833,-2.1484495,H5.0
74208,53.5092977,-2.147905,H5.0
74209,53.5224886,-2.1405109,H5.0
74210,53.5156319,-2.1496205,H5.0
74211,53.5227519,-2.1253963,H5.0
74212,53.5330804,-2.1387329,H5.0
74213,53.5154926,-2.1637445,H5.0
74214,53.5156958,-2.1645177,H5.0
74215,53.5120033,-2.1365008,H5.0
74216,53.5163348,-2.1611523,H5.0
74217,53.5154682,-2.1678295,H5.0
74218,53.5184339,-2.1289738,H5.0
74219,53.5076151,-2.1816628,H5.0
74220,53.5206765,-2.1802083,H5.0
74221,53.5209014,-2.1805758,H5.0
74222,53.5217725,-2.1608364,H5.0
74223,53.5077277,-2.1576224,H5.0
74224,53.5098559,-2.1780579,H5.0
74225,53.5085339,-2.1776716,H5.0
74226,53.512088,-2.1370188,H5.0
74227,53.5180905,-2.1744034,H5.0
74228,53.5161434,-2.1611498,H5.0
74229,53.5150682,-2.1662057,H5.0
74230,53.5116552,-2.1584426,H5.0
74231,53.5096171,-2.1760162,H5.0
74232,53.5047955,-2.1559157,H5.0
74233,53.5078298,-2.1575044,H5.0
74234,53.5230637,-2.1761018,H5.0
74235,53.5310269,-2.197829,H5.0
74236,53.5187784,-2.1454259,H5.0
74237,53.5356553,-2.1317523,H5.0
74238,53.5219337,-2.163622,H5.0
74239,53.5202735,-2.158945,H5.0
74240,53.5080479,-2.1714094,H5.0
74241,53.5217356,-2.1346709,H5.0
74242,53.5147524,-2.1673429,H5.0
74243,53.5171893,-2.1623165,H5.0
74244,53.5306103,-2.1987592,H5.0
74245,53.5305218,-2.1980307,H5.0
74246,53.5187468,-2.128719,H5.0
74247,53.5098687,-2.1624719,H5.0
74248,53.5264803,-2.13249,H5.0
74249,53.5203747,-2.1586269,H5.0
74250,53.5260573,-2.1320597,H5.0
74251,53.5150051,-2.1472268,H5.0
74252,53.5154385,-2.1478489,H5.0
74253,53.5147028,-2.1510208,H5.0
74254,53.5173837,-2.1589075,H5.0
74255,53.5302463,-2.1958864,H5.0
74256,53.5212462,-2.1649721,H5.0
74257,53.5113969,-2.1652557,H5.0
74258,53.526982,-2.1315094,H5.0
74259,53.5274328,-2.1299741,H5.0
74260,53.5100641,-2.1987717,H5.0
74261,53.5177928,-2.1256148,H5.0
74262,53.5301953,-2.1954708,H5.0
74263,53.5162707,-2.1718222,H5.0
74264,53.506759,-2.1730509,H5.0
74265,53.5157156,-2.1442928,H5.0
74266,53.5156327,-2.1465639,H5.0
74267,53.5088667,-2.1520475,H5.0
74268,53.5057486,-2.1704313,H5.0
74269,53.5237756,-2.1756613,H5.0
74270,53.5183439,-2.1638319,H5.0
74271,53.512939,-2.1458091,H5.0
74272,53.5223281,-2.1739594,H5.0
74273,53.5349566,-2.1323628,H5.0
74274,53.5086255,-2.1919853,H5.0
74275,53.5081,-2.1816799,H5.0
74276,53.5074123,-2.1836232,H5.0
74277,53.5287157,-2.1641468,H5.0
74278,53.5284561,-2.1628466,H5.0
74279,53.5285975,-2.1637037,H5.0
74280,53.5281927,-2.1631053,H5.0
74281,53.5214906,-2.1596386,H5.0
74282,53.521948,-2.1304807,H5.0
74283,53.5163504,-2.1633303,H5.0
74284,53.5162575,-2.1358265,H5.0
74285,53.5163696,-2.1359159,H5.0
74286,53.5273961,-2.1596377,H5.0
74287,53.5347817,-2.1857344,H5.0
74288,53.5343425,-2.1845682,H5.0
74289,53.5105746,-2.1987386,H5.0
74290,53.5178197,-2.1581192,H5.0
74291,53.5067845,-2.1668223,H5.0
74292,53.5225813,-2.1270933,H5.0
74293,53.5224801,-2.1764666,H5.0
74294,53.5260338,-2.1651919,H5.0
74295,53.5184254,-2.1292587,H5.0
74296,53.5170872,-2.1603638,H5.0
74297,53.5095018,-2.1549963,H5.0
74298,53.5285104,-2.1628702,H5.0
74299,53.5053636,-2.1851311,H5.0
74300,53.5221037,-2.1807582,H5.0
74301,53.5183364,-2.189854,H5.0
74302,53.5213228,-2.1557719,H5.0
74303,53.516003,-2.1508576,H5.0
74304,53.522895,-2.1726267,H5.0
74305,53.5352274,-2.131345,H5.0
74306,53.534068,-2.1299461,H5.0
74307,53.523468,-2.1688909,H5.0
74308,53.5251561,-2.1690007,H5.0
74309,53.5252837,-2.1714573,H5.0
74310,53.5107287,-2.1430307,H5.0
74311,53.534458,-2.1290168,H5.0
74312,53.5260426,-2.1652187,H5.0
74313,53.5233979,-2.1689906,H5.0
74314,53.5195048,-2.1471925,H5.0
74315,53.5246504,-2.1942283,H5.0
74316,53.5058363,-2.1565973,H5.0
74317,53.5102421,-2.1425964,H5.0
74318,53.5351527,-2.131258,H5.0
74319,53.5106121,-2.1471455,H5.0
74320,53.5227014,-2.1599121,H5.0
74321,53.5076508,-2.1945597,H5.0
74322,53.505934,-2.1697985,H5.0
74323,53.5137127,-2.1418561,H5.0
74324,53.5043293,-2.1936789,H5.0
74325,53.5135193,-2.1443824,H5.0
74326,53.5284423,-2.1474966,H5.0
74327,53.5046746,-2.1917554,H5.0
74328,53.5271965,-2.1833707,H5.0
74329,53.5303561,-2.1271335,H5.0
74330,53.5083949,-2.1439694,H5.0
74331,53.5203619,-2.1652128,H5.0
74332,53.5201404,-2.1378089,H5.0
74333,53.5045513,-2.1934141,H5.0
74334,53.507339,-2.1664466,H5.0
74335,53.5287289,-2.1930473,H5.0
74336,53.5156303,-2.1611364,H5.0
74337,53.5286313,-2.1950104,H5.0
74338,53.5344047,-2.1304456,H5.0
74339,53.5348004,-2.129431,H5.0
74340,53.5221491,-2.13326,H5.0
74341,53.5346684,-2.1308778,H5.0
74342,53.5354769,-2.1278385,H5.0
74343,53.522799,-2.1738903,H5.0
74344,53.5092721,-2.1526307,H5.0
74345,53.5213992,-2.1323612,H5.0
74346,53.5090043,-2.1435835,H5.0
74347,53.5209691,-2.1737346,H5.0
74348,53.5091059,-2.1431242,H5.0
74349,53.526722,-2.1826926,H5.0
74350,53.5346964,-2.1313716,H5.0
74351,53.5085008,-2.1979451,H5.0
74352,53.5093445,-2.1420465,H5.0
74353,53.5097309,-2.1392794,H5.0
74354,53.5302415,-2.1562805,H5.0
74355,53.5239911,-2.168147,H5.0
74356,53.53551,-2.1316171,H5.0
74357,53.5242057,-2.1715987,H5.0
74358,53.510435,-2.1439866,H5.0
74359,53.5272853,-2.1721705,H5.0
74360,53.5080643,-2.1983568,H5.0
74361,53.5310315,-2.1262713,H5.0
74362,53.5246912,-2.1946746,H5.0
74363,53.5259881,-2.1281236,H5.0
74364,53.5092367,-2.1648054,H5.0
74365,53.5205611,-2.1460629,H5.0
74366,53.5080563,-2.1655081,H5.0
74367,53.5242524,-2.1892158,H5.0
74368,53.5082275,-2.197042,H5.0
74369,53.5072997,-2.1598024,H5.0
74370,53.5269822,-2.183448,H5.0
74371,53.5114677,-2.1429119,H5.0
74372,53.5144096,-2.1493987,H5.0
74373,53.5045053,-2.1838868,H5.0
74374,53.5170184,-2.1639319,H5.0
74375,53.5316841,-2.1527217,H5.0
74376,53.5316752,-2.1532466,H5.0
74377,53.5308033,-2.1581841,H5.0
74378,53.5252066,-2.1945544,H5.0
74379,53.5077968,-2.1926478,H5.0
74380,53.5235325,-2.1780974,H5.0
74381,53.5233056,-2.1686624,H5.0
74382,53.5229666,-2.1790534,H5.0
74383,53.5114227,-2.1611165,H5.0
74384,53.5154863,-2.1467032,H5.0
74385,53.5232471,-2.1684591,H5.0
74386,53.508209,-2.1940997,H5.0
74387,53.5035517,-2.1949149,H5.0
74388,53.5104462,-2.149656,H5.0
74389,53.5123092,-2.1457507,H5.0
74390,53.5152912,-2.1460453,H5.0
74391,53.5067371,-2.1992581,H5.0
74392,53.5046078,-2.1952455,H5.0
74393,53.5069872,-2.1933271,H5.0
74394,53.5314928,-2.157615,H5.0
74395,53.5265147,-2.1647906,H5.0
74396,53.5219811,-2.1641114,H5.0
74397,53.5232574,-2.1790448,H5.0
74398,53.5175738,-2.1363502,H5.0
74399,53.5228441,-2.180401,H5.0
74400,53.5272413,-2.1695855,H5.0
74401,53.5200088,-2.1748853,H5.0
74402,53.522737,-2.1790448,H5.0
74403,53.5073346,-2.199062,H5.0
74404,53.5220326,-2.1406343,H5.0
74405,53.5220461,-2.1640563,H5.0
74406,53.5198898,-2.1394611,H5.0
74407,53.5075535,-2.1946399,H5.0
74408,53.5177651,-2.1356931,H5.0
74409,53.5181239,-2.1781093,H5.0
74410,53.5063117,-2.1684744,H5.0
74411,53.5148547,-2.1613183,H5.0
74412,53.5183349,-2.1291171,H5.0
74413,53.5074578,-2.1938674,H5.0
74414,53.5038781,-2.1919577,H5.0
74415,53.5059485,-2.1895272,H5.0
74416,53.5060762,-2.1701812,H5.0
74417,53.5089346,-2.154204,H5.0
74418,53.5095433,-2.1530169,H5.0
74419,53.5106631,-2.1695365,H5.0
74420,53.5177105,-2.1769935,H5.0
74421,53.5252367,-2.1330677,H5.0
74422,53.5187873,-2.177723,H5.0
74423,53.5194609,-2.1773025,H5.0
74424,53.5058151,-2.1702026,H5.0
74425,53.5142839,-2.1425551,H5.0
74426,53.5072369,-2.1616398,H5.0
74427,53.5109538,-2.144481,H5.0
74428,53.5240291,-2.194379,H5.0
74429,53.5261913,-2.1843663,H5.0
74430,53.5241191,-2.1619987,H5.0
74431,53.5062096,-2.1630992,H5.0
74432,53.5040828,-2.1938906,H5.0
74433,53.5201083,-2.1394669,H5.0
74434,53.5060041,-2.1934319,H5.0
74435,53.5114323,-2.1560804,H5.0
74436,53.5036984,-2.1926774,H5.0
74437,53.524721,-2.1338269,H5.0
74438,53.5206683,-2.1388342,H5.0
74439,53.5198767,-2.1449822,H5.0
74440,53.509932,-2.1424064,H5.0
74441,53.5113504,-2.1600822,H5.0
74442,53.5098816,-2.1393131,H5.0
74443,53.5241379,-2.139166,H5.0
74444,53.5202731,-2.1335298,H5.0
74445,53.5187709,-2.1939643,H5.0
74446,53.5099836,-2.138487,H5.0
74447,53.5228849,-2.187276,H5.0
74448,53.5264993,-2.1609398,H5.0
74449,53.5206268,-2.133861,H5.0
74450,53.5185189,-2.1351928,H5.0
74451,53.5052263,-2.1830902,H5.0
74452,53.5163408,-2.1356014,H5.0
74453,53.5207403,-2.1434136,H5.0
74454,53.5232804,-2.186275,H5.0
74455,53.5233544,-2.1871902,H5.0
74456,53.5182303,-2.1360518,H5.0
74457,53.5234513,-2.1881515,H5.0
74458,53.5050097,-2.1846375,H5.0
74459,53.5184952,-2.160021,H5.0
74460,53.5200776,-2.1340699,H5.0
74461,53.5153565,-2.1596285,H5.0
74462,53.5192209,-2.1304807,H5.0
74463,53.5196832,-2.1311607,H5.0
74464,53.5219181,-2.1340518,H5.0
74465,53.5215171,-2.1285994,H5.0
74466,53.5315691,-2.1385964,H5.0
74467,53.5236859,-2.1394504,H5.0
74468,53.5269895,-2.1331116,H5.0
74469,53.5180701,-2.1696654,H5.0
74470,53.5336135,-2.1279952,H5.0
74471,53.5052193,-2.1571914,H5.0
74472,53.5157241,-2.1589815,H5.0
74473,53.5273461,-2.1595369,H5.0
74474,53.5315965,-2.1400832,H5.0
74475,53.5314817,-2.139477,H5.0
74476,53.5272116,-2.1723022,H5.0
74477,53.5271853,-2.1596068,H5.0
74478,53.5306243,-2.1257785,H5.0
74479,53.5174892,-2.136192,H5.0
74480,53.5177086,-2.1356326,H5.0
74481,53.5223675,-2.1270141,H5.0
74482,53.5244809,-2.1924989,H5.0
74483,53.5184968,-2.1290922,H5.0
74484,53.5212786,-2.1616823,H5.0
74485,53.5223638,-2.1396756,H5.0
74486,53.5222335,-2.1398028,H5.0
74487,53.5271755,-2.1847175,H5.0
74488,53.5186529,-2.137521,H5.0
74489,53.5166558,-2.1624576,H5.0
74490,53.514679,-2.1646339,H5.0
74491,53.521125,-2.1563712,H5.0
74492,53.5141266,-2.1642112,H5.0
74493,53.5201105,-2.1379734,H5.0
74494,53.5316986,-2.1399376,H5.0
74495,53.5320939,-2.1391015,H5.0
74496,53.526638,-2.1605719,H5.0
74497,53.532011,-2.1391391,H5.0
74498,53.5199992,-2.1387323,H5.0
74499,53.5237084,-2.165449,H5.0
74500,53.5163309,-2.1369631,H5.0
74501,53.5229921,-2.188675,H5.0
74502,53.5177364,-2.146716,H5.0
74503,53.516188,-2.1502783,H5.0
74504,53.5079706,-2.1676912,H5.0
74505,53.5229209,-2.175499,H5.0
74506,53.5195246,-2.1618917,H5.0
74507,53.5221726,-2.1422412,H5.0
74508,53.5085572,-2.1641885,H5.0
74509,53.507183,-2.1613593,H5.0
74510,53.5167051,-2.1626582,H5.0
74511,53.5168585,-2.1690204,H5.0
74512,53.5197318,-2.140618,H5.0
74513,53.5247372,-2.1955844,H5.0
74514,53.5168099,-2.1687854,H5.0
74515,53.5241351,-2.1716079,H5.0
74516,53.5089304,-2.1644448,H5.0
74517,53.5229814,-2.1601595,H5.0
74518,53.530061,-2.1400037,H5.0
74519,53.5152543,-2.1669907,H5.0
74520,53.5137635,-2.1547924,H5.0
74521,53.5224903,-2.1605444,H5.0
74522,53.5210609,-2.1758649,H5.0
74523,53.5240993,-2.1969148,H5.0
74524,53.5272099,-2.1721725,H5.0
74525,53.5283683,-2.1638772,H5.0
74526,53.5244835,-2.1728598,H5.0
74527,53.5150294,-2.1505285,H5.0
74528,53.525925,-2.1667253,H5.0
74529,53.5237275,-2.1671735,H5.0
74530,53.5068221,-2.1689894,H5.0
74531,53.5256935,-2.1657264,H5.0
74532,53.5060081,-2.152548,H5.0
74533,53.5228583,-2.1721176,H5.0
74534,53.5320971,-2.1269779,H5.0
74535,53.5089687,-2.1532507,H5.0
74536,53.5112118,-2.1407833,H5.0
74537,53.5245894,-2.1937542,H5.0
74538,53.5103229,-2.1395321,H5.0
74539,53.5106408,-2.1516405,H5.0
74540,53.5100055,-2.1418996,H5.0
74541,53.5143376,-2.1556431,H5.0
74542,53.5147041,-2.1264488,H5.0
74543,53.5206967,-2.1444289,H5.0
74544,53.5256057,-2.1683623,H5.0
74545,53.5239256,-2.1682401,H5.0
74546,53.5229304,-2.1592261,H5.0
74547,53.5139676,-2.1561796,H5.0
74548,53.5305156,-2.1394341,H5.0
74549,53.5237361,-2.1626879,H5.0
74550,53.5252574,-2.1628411,H5.0
74551,53.5140601,-2.1558255,H5.0
74552,53.5227402,-2.1607675,H5.0
74553,53.5264496,-2.1610205,H5.0
74554,53.5224685,-2.1615779,H5.0
74555,53.5251145,-2.1678983,H5.0
74556,53.524276,-2.1690324,H5.0
74557,53.5233942,-2.1643926,H5.0
74558,53.5245576,-2.1728406,H5.0
74559,53.5250637,-2.1643439,H5.0
74560,53.5226437,-2.1635724,H5.0
74561,53.511693,-2.1488724,H5.0
74562,53.5211125,-2.1661677,H5.0
74563,53.5254584,-2.1685714,H5.0
74564,53.5229814,-2.1685924,H5.0
74565,53.5116253,-2.1963906,H5.0
74566,53.5145293,-2.1613719,H5.0
74567,53.5256073,-2.1639006,H5.0
74568,53.5184132,-2.162532,H5.0
74569,53.5210956,-2.156564,H5.0
74570,53.523683,-2.173195,H5.0
74571,53.5319263,-2.1273543,H5.0
74572,53.5314686,-2.1487013,H5.0
74573,53.5089415,-2.1992811,H5.0
74574,53.5317124,-2.1485593,H5.0
74575,53.515856,-2.1620643,H5.0
74576,53.5107363,-2.1511997,H5.0
74577,53.5322722,-2.1416901,H5.0
74578,53.5048927,-2.1939211,H5.0
74579,53.5249143,-2.162655,H5.0
74580,53.5285619,-2.1409064,H5.0
74581,53.521913,-2.1600231,H5.0
74582,53.5125963,-2.1931373,H5.0
74583,53.5221013,-2.1518832,H5.0
74584,53.5287666,-2.1282996,H5.0
74585,53.5253716,-2.1478105,H5.0
74586,53.5258037,-2.150396,H5.0
74587,53.5107479,-2.1332308,H5.0
74588,53.510683,-2.1614025,H5.0
74589,53.519623,-2.1443128,H5.0
74590,53.5264209,-2.1818086,H5.0
74591,53.5077596,-2.160074,H5.0
74592,53.5264558,-2.1355542,H5.0
74593,53.5265535,-2.1362253,H5.0
74594,53.510702,-2.1613267,H5.0
74595,53.5239433,-2.1399879,H5.0
74596,53.5193129,-2.1815683,H5.0
74597,53.5054572,-2.1899108,H5.0
74598,53.5052569,-2.1892861,H5.0
74599,53.5192234,-2.1444711,H5.0
74600,53.5241069,-2.1479399,H5.0
74601,53.5082792,-2.163625,H5.0
74602,53.5245466,-2.1497304,H5.0
74603,53.5195718,-2.1443829,H5.0
74604,53.507374,-2.1595746,H5.0
74605,53.5219019,-2.1360352,H5.0
74606,53.5075752,-2.1634548,H5.0
74607,53.5075365,-2.1633735,H5.0
74608,53.5101489,-2.1538354,H5.0
74609,53.507532,-2.1639092,H5.0
74610,53.5238712,-2.1398195,H5.0
74611,53.5208424,-2.1443041,H5.0
74612,53.5218696,-2.1636707,H5.0
74613,53.5062096,-2.1652557,H5.0
74614,53.524931,-2.1800748,H5.0
74615,53.5222048,-2.1279099,H5.0
74616,53.5114253,-2.1627886,H5.0
74617,53.520928,-2.1340483,H5.0
74618,53.5115939,-2.131353,H5.0
74619,53.5225289,-2.1278225,H5.0
74620,53.5194575,-2.1845757,H5.0
74621,53.5103422,-2.1492383,H5.0
74622,53.5265754,-2.1510504,H5.0
74623,53.5199655,-2.1847211,H5.0
74624,53.5307453,-2.147771,H5.0
74625,53.5214257,-2.1961145,H5.0
74626,53.5114323,-2.1495133,H5.0
74627,53.5243276,-2.1903432,H5.0
74628,53.5217816,-2.1359411,H5.0
74629,53.519152,-2.1392723,H5.0
74630,53.5251658,-2.1811906,H5.0
74631,53.5253852,-2.178959,H5.0
74632,53.5237475,-2.1904497,H5.0
74633,53.5117478,-2.1498813,H5.0
74634,53.5195337,-2.1439967,H5.0
74635,53.5075799,-2.1604814,H5.0
74636,53.5078202,-2.1599348,H5.0
74637,53.5257261,-2.137572,H5.0
74638,53.5076577,-2.1633359,H5.0
74639,53.5204635,-2.1461677,H5.0
74640,53.521075,-2.1477757,H5.0
74641,53.5211591,-2.1476981,H5.0
74642,53.5069291,-2.1663163,H5.0
74643,53.5066081,-2.1658432,H5.0
74644,53.5245382,-2.1816884,H5.0
74645,53.5222712,-2.1443363,H5.0
74646,53.5252335,-2.1957605,H5.0
74647,53.5330616,-2.1942168,H5.0
74648,53.5348522,-2.1880542,H5.0
74649,53.5348369,-2.1868011,H5.0
74650,53.5352603,-2.190715,H5.0
74651,53.5352603,-2.1908094,H5.0
74652,53.5092234,-2.1352059,H5.0
74653,53.5352603,-2.1906377,H5.0
74654,53.5329494,-2.1939508,H5.0
74655,53.532776,-2.1931869,H5.0
74656,53.5163529,-2.1302346,H5.0
74657,53.5326637,-2.193144,H5.0
74658,53.5349571,-2.184196,H5.0
74659,53.5340228,-2.1448173,H5.0
74660,53.5078345,-2.1700345,H5.0
74661,53.5310826,-2.1464078,H5.0
74662,53.5348267,-2.1894876,H5.0
74663,53.5199535,-2.1407349,H5.0
74664,53.5219465,-2.1288433,H5.0
74665,53.531001,-2.1542698,H5.0
74666,53.5272667,-2.1598152,H5.0
74667,53.5266738,-2.1606499,H5.0
74668,53.5215931,-2.1301834,H5.0
74669,53.5220331,-2.1390714,H5.0
74670,53.5214521,-2.1307048,H5.0
74671,53.5237111,-2.1483785,H5.0
74672,53.5198971,-2.1394095,H5.0
74673,53.519053,-2.1661969,H5.0
74674,53.5175406,-2.1381551,H5.0
74675,53.5255607,-2.1599871,H5.0
74676,53.5193631,-2.1689565,H5.0
74677,53.5351019,-2.1840416,H5.0
74678,53.531752,-2.1525437,H5.0
74679,53.5347859,-2.1906978,H5.0
74680,53.5102892,-2.1288842,H5.0
74681,53.5347808,-2.1927663,H5.0
74682,53.5355766,-2.1855479,H5.0
74683,53.5091601,-2.1473981,H5.0
74684,53.5066498,-2.1639897,H5.0
74685,53.5343064,-2.1930667,H5.0
74686,53.5072022,-2.1656281,H5.0
74687,53.5340054,-2.1928607,H5.0
74688,53.5338472,-2.1928951,H5.0
74689,53.5080208,-2.1669849,H5.0
74690,53.5093853,-2.1477725,H5.0
74691,53.5333065,-2.193513,H5.0
74692,53.5331433,-2.1928779,H5.0
74693,53.5327147,-2.1931354,H5.0
74694,53.5341278,-2.1943284,H5.0
74695,53.5340207,-2.1927749,H5.0
74696,53.5111393,-2.1821174,H5.0
74697,53.5212399,-2.1422639,H5.0
74698,53.5336177,-2.1927835,H5.0
74699,53.509408,-2.1352645,H5.0
74700,53.5094213,-2.1361212,H5.0
74701,53.5224377,-2.1825779,H5.0
74702,53.5226145,-2.194297,H5.0
74703,53.5226553,-2.194975,H5.0
74704,53.5303743,-2.1453566,H5.0
74705,53.5116865,-2.1306009,H5.0
74706,53.5229104,-2.1958934,H5.0
74707,53.5217911,-2.1430305,H5.0
74708,53.5356684,-2.1872388,H5.0
74709,53.521195,-2.1705563,H5.0
74710,53.5081621,-2.1672191,H5.0
74711,53.5330973,-2.1938649,H5.0
74712,53.520976,-2.1415655,H5.0
74713,53.5334391,-2.198609,H5.0
74714,53.5247372,-2.180873,H5.0
74715,53.5317591,-2.1535347,H5.0
74716,53.5256993,-2.1938615,H5.0
74717,53.5342019,-2.1525199,H5.0
74718,53.525555,-2.1491407,H5.0
74719,53.5074561,-2.1593698,H5.0
74720,53.5116538,-2.141452,H5.0
74721,53.5256556,-2.194563,H5.0
74722,53.5350161,-2.1538931,H5.0
74723,53.5185751,-2.1560643,H5.0
74724,53.5206784,-2.14319,H5.0
74725,53.5099117,-2.1598665,H5.0
74726,53.5277718,-2.1670816,H5.0
74727,53.5097304,-2.1599133,H5.0
74728,53.519866,-2.1424307,H5.0
74729,53.5061394,-2.1578528,H5.0
74730,53.5057618,-2.1588387,H5.0
74731,53.5070673,-2.1589474,H5.0
74732,53.5270313,-2.1928716,H5.0
74733,53.5120547,-2.1343725,H5.0
74734,53.526629,-2.1493746,H5.0
74735,53.5260142,-2.1504818,H5.0
74736,53.5251831,-2.1482026,H5.0
74737,53.5256124,-2.1499239,H5.0
74738,53.5223674,-2.1651638,H5.0
74739,53.5071913,-2.1603738,H5.0
74740,53.5193516,-2.1571237,H5.0
74741,53.5192172,-2.1575773,H5.0
74742,53.5231274,-2.1552137,H5.0
74743,53.5226715,-2.1542084,H5.0
74744,53.5226785,-2.1553739,H5.0
74745,53.5226951,-2.1548577,H5.0
74746,53.5053058,-2.1600526,H5.0
74747,53.5305817,-2.125727,H5.0
74748,53.5264209,-2.1839973,H5.0
74749,53.5260638,-2.1834394,H5.0
74750,53.5059638,-2.1583011,H5.0
74751,53.5254959,-2.176487,H5.0
74752,53.52904,-2.1349385,H5.0
74753,53.5261264,-2.1384557,H5.0
74754,53.5299868,-2.1468658,H5.0
74755,53.5333948,-2.1328252,H5.0
74756,53.5176447,-2.1887406,H5.0
74757,53.5254484,-2.1555152,H5.0
74758,53.5350404,-2.128866,H5.0
74759,53.5292647,-2.1544764,H5.0
74760,53.5326402,-2.1335058,H5.0
74761,53.529534,-2.1550304,H5.0
74762,53.5087467,-2.1454091,H5.0
74763,53.5045059,-2.1718111,H5.0
74764,53.5264511,-2.1310093,H5.0
74765,53.5254848,-2.1474957,H5.0
74766,53.5329176,-2.134872,H5.0
74767,53.5337187,-2.1344424,H5.0
74768,53.525278,-2.1827012,H5.0
74769,53.5235807,-2.1556912,H5.0
74770,53.5216277,-2.1485153,H5.0
74771,53.5215009,-2.1434198,H5.0
74772,53.5054721,-2.1692913,H5.0
74773,53.5125974,-2.1551662,H5.0
74774,53.5197875,-2.1803924,H5.0
74775,53.5334384,-2.1330349,H5.0
74776,53.5330122,-2.133662,H5.0
74777,53.5327312,-2.1339538,H5.0
74778,53.5328182,-2.1343824,H5.0
